Order reference,uuid_brand,brand category,carrier,ts_submitted,Order amount,fg_stock_issues,fg_on_time,fg_reception_issues,Reception Issue
O_NRRYBVAW_058,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-05-28 07:16:41.000000 UTC,€339.91,FALSE,TRUE,FALSE,OK - No Reception Issue
O_4ANFBNXM_561,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-04-22 14:03:41.000000 UTC,€363.98,FALSE,TRUE,FALSE,OK - No Reception Issue
O_6E44LG77_073,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-03-18 15:00:36.000000 UTC,€363.09,FALSE,TRUE,FALSE,OK - No Reception Issue
O_6XGDEY63_722,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-04-30 07:31:19.000000 UTC,€338.03,FALSE,TRUE,FALSE,OK - No Reception Issue
O_9JT6BNDN_083,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-05-09 16:35:42.000000 UTC,€405.55,FALSE,TRUE,FALSE,OK - No Reception Issue
O_D8Y8NW3V_087,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-04-24 07:13:56.000000 UTC,€268.43,FALSE,TRUE,FALSE,OK - No Reception Issue
O_L2MEG4H7_817,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-03-06 20:56:33.000000 UTC,€320.93,FALSE,TRUE,FALSE,OK - No Reception Issue
O_MSNJ5TDD_139,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-06-17 12:21:28.000000 UTC,€157.81,TRUE,TRUE,FALSE,OK - No Reception Issue
O_PZX985BJ_256,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-04-15 15:03:26.000000 UTC,€178.62,FALSE,TRUE,FALSE,OK - No Reception Issue
O_QNBMJYR7_660,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-05-15 12:23:18.000000 UTC,€331.06,FALSE,TRUE,FALSE,OK - No Reception Issue
O_TG3SLNNV_330,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-07-11 12:26:28.000000 UTC,€139.52,FALSE,TRUE,FALSE,OK - No Reception Issue
O_YRLNTLRQ_822,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-05-13 14:02:36.000000 UTC,€491.85,FALSE,TRUE,FALSE,OK - No Reception Issue
O_75V3H8LT_611,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-05-21 15:38:50.000000 UTC,€369.33,FALSE,TRUE,FALSE,OK - No Reception Issue
O_MJZKHES4_992,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-03-30 14:56:53.000000 UTC,€110.78,FALSE,TRUE,FALSE,OK - No Reception Issue
O_PB6NZC1B_886,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-06-25 12:29:36.000000 UTC,€180.05,FALSE,TRUE,FALSE,OK - No Reception Issue
O_JRXP676K_885,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,ups,2024-09-16 19:15:16.000000 UTC,€136.80,FALSE,TRUE,FALSE,OK - No Reception Issue
O_4RPPNYSC_209,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,kuehne_nagel_first,2024-08-14 08:47:47.000000 UTC,€231.05,FALSE,FALSE,FALSE,OK - No Reception Issue
O_47KK9G4Z_836,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-03-11 10:46:38.000000 UTC,€303.70,FALSE,TRUE,FALSE,OK - No Reception Issue
O_C5C8YJHD_755,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-06-25 09:33:01.000000 UTC,€114.06,FALSE,TRUE,FALSE,OK - No Reception Issue
O_XB1AZXG3_515,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,cogepart,2024-07-17 17:13:48.000000 UTC,€131.87,FALSE,TRUE,FALSE,OK - No Reception Issue
O_VAVYCE83_271,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,kuehne_nagel_first,2024-09-27 14:21:49.000000 UTC,"€1,126.11",FALSE,TRUE,FALSE,OK - No Reception Issue
O_L74P7P27_995,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-06-26 08:56:58.000000 UTC,€335.50,FALSE,TRUE,FALSE,OK - No Reception Issue
O_B2W5GRG7_172,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-04-25 18:29:34.000000 UTC,€336.13,FALSE,TRUE,FALSE,OK - No Reception Issue
O_CDP6RNKP_012,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-03-28 17:23:47.000000 UTC,€531.74,FALSE,TRUE,FALSE,OK - No Reception Issue
O_VBV1PQAT_237,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,cogepart,2024-08-13 10:29:05.000000 UTC,€179.01,FALSE,FALSE,FALSE,OK - No Reception Issue
O_QYTTTHAQ_373,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,dpd,2024-07-22 16:08:11.000000 UTC,€124.35,FALSE,TRUE,FALSE,OK - No Reception Issue
O_CG17EMBJ_771,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-07-11 06:46:30.000000 UTC,€516.24,FALSE,FALSE,TRUE,Not received
O_8YYQ31Q1_542,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,kuehne_nagel_first,2024-07-20 09:06:32.000000 UTC,€129.82,FALSE,TRUE,FALSE,OK - No Reception Issue
O_SZLCDNBJ_225,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-03-09 17:03:17.000000 UTC,€600.10,FALSE,TRUE,FALSE,OK - No Reception Issue
O_GN5HVEA8_469,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,cogepart,2024-06-18 19:17:20.000000 UTC,€319.03,FALSE,TRUE,FALSE,OK - No Reception Issue
O_T9L147WV_017,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-03-20 16:51:07.000000 UTC,€132.93,FALSE,TRUE,FALSE,OK - No Reception Issue
O_KRYKNALQ_974,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,kuehne_nagel_first,2024-08-28 10:20:35.000000 UTC,€297.36,FALSE,TRUE,FALSE,OK - No Reception Issue
O_XCRBR4RZ_160,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,kuehne_nagel_first,2024-09-16 06:00:41.000000 UTC,€405.24,FALSE,TRUE,FALSE,OK - No Reception Issue
O_SHK4VDMM_260,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,dpd,2024-06-24 15:19:33.000000 UTC,€113.68,FALSE,TRUE,FALSE,OK - No Reception Issue
O_YHAVWP6Z_452,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,kuehne_nagel_first,2024-08-11 14:48:25.000000 UTC,€357.66,FALSE,TRUE,FALSE,OK - No Reception Issue
O_6R2AYF7W_307,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-07-03 13:13:57.000000 UTC,€352.85,FALSE,TRUE,FALSE,OK - No Reception Issue
O_H7E4G81T_134,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-03-06 13:49:52.000000 UTC,€220.49,FALSE,TRUE,FALSE,OK - No Reception Issue
O_BMAJK8W4_651,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-05-16 07:50:46.000000 UTC,€153.96,FALSE,TRUE,FALSE,OK - No Reception Issue
O_STNRCPML_606,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-06-23 15:43:42.000000 UTC,€403.34,FALSE,TRUE,FALSE,OK - No Reception Issue
O_YY96WAPL_593,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-04-15 19:45:01.000000 UTC,€412.23,TRUE,FALSE,FALSE,OK - No Reception Issue
O_7N9MM7Q8_073,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,cogepart,2024-07-10 07:35:53.000000 UTC,€122.79,FALSE,TRUE,FALSE,OK - No Reception Issue
O_K91LD9MM_654,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,cogepart,2024-03-24 09:19:53.000000 UTC,€119.77,FALSE,TRUE,FALSE,OK - No Reception Issue
O_S8XP5XS4_345,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-05-15 07:50:41.000000 UTC,€432.33,FALSE,TRUE,FALSE,OK - No Reception Issue
O_EZTALWSQ_491,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,dpd,2024-07-19 07:34:48.000000 UTC,€144.94,FALSE,FALSE,FALSE,OK - No Reception Issue
O_LRHYR3Y5_880,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,dpd,2024-08-21 11:20:11.000000 UTC,€121.53,FALSE,TRUE,TRUE,Damaged
O_Z9BA4H4J_882,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-04-07 22:03:53.000000 UTC,€266.49,FALSE,TRUE,FALSE,OK - No Reception Issue
O_SNVTNN7T_949,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-05-20 21:32:12.000000 UTC,€291.96,TRUE,TRUE,FALSE,OK - No Reception Issue
O_VJ4YYXYA_541,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,cogepart,2024-09-30 19:07:17.000000 UTC,€136.73,FALSE,FALSE,FALSE,OK - No Reception Issue
O_FDC5LPVF_431,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-04-11 13:06:41.000000 UTC,€281.06,FALSE,FALSE,FALSE,OK - No Reception Issue
O_7YARBYPE_650,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-04-09 10:01:53.000000 UTC,€179.52,FALSE,TRUE,FALSE,OK - No Reception Issue
O_MZKCAMDE_252,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,dpd,2024-09-01 15:03:31.000000 UTC,€120.90,FALSE,TRUE,FALSE,OK - No Reception Issue
O_T1ZHPBZ7_370,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,dpd,2024-07-31 10:43:58.000000 UTC,€143.06,FALSE,TRUE,FALSE,OK - No Reception Issue
O_L9K86M9D_542,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,cogepart,2024-09-06 11:46:25.000000 UTC,€182.94,FALSE,TRUE,FALSE,OK - No Reception Issue
O_DR4TTLH9_432,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,kuehne_nagel_first,2024-08-07 18:29:54.000000 UTC,€392.04,FALSE,TRUE,FALSE,OK - No Reception Issue
O_4A48MJFE_079,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,dpd,2024-06-21 08:31:08.000000 UTC,€129.92,FALSE,TRUE,TRUE,Damaged
O_7P9HSRAS_224,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,dpd,2024-06-28 10:48:25.000000 UTC,€124.26,FALSE,TRUE,FALSE,OK - No Reception Issue
O_XF1WX4P9_676,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,kuehne_nagel_first,2024-08-13 10:59:49.000000 UTC,€508.85,FALSE,TRUE,TRUE,Missing
O_Y7EBC269_500,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,kuehne_nagel_first,2024-08-30 07:48:49.000000 UTC,€332.33,FALSE,FALSE,FALSE,OK - No Reception Issue
O_7P3E7577_870,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,cogepart,2024-03-09 19:24:03.000000 UTC,€165.27,FALSE,TRUE,FALSE,OK - No Reception Issue
O_JJWY9K2F_732,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,cogepart,2024-04-22 08:07:12.000000 UTC,€226.62,FALSE,TRUE,FALSE,OK - No Reception Issue
O_HH28TXL8_994,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,cogepart,2024-06-15 18:01:27.000000 UTC,€383.59,FALSE,TRUE,FALSE,OK - No Reception Issue
O_DV66QYJG_222,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,cogepart,2024-07-12 21:12:47.000000 UTC,€121.53,FALSE,TRUE,FALSE,OK - No Reception Issue
O_SA7ME33K_273,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,cogepart,2024-07-22 17:48:57.000000 UTC,€119.64,FALSE,TRUE,FALSE,OK - No Reception Issue
O_1N1Y7RJA_808,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,cogepart,2024-08-05 06:19:07.000000 UTC,€291.43,FALSE,TRUE,FALSE,OK - No Reception Issue
O_E593ZZTX_505,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,cogepart,2024-09-14 20:34:15.000000 UTC,€112.67,FALSE,TRUE,FALSE,OK - No Reception Issue
O_9Y43N459_281,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,dpd,2024-06-28 15:10:12.000000 UTC,€120.89,FALSE,TRUE,FALSE,OK - No Reception Issue
O_4QZAXBLV_470,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,dpd,2024-07-16 13:09:54.000000 UTC,€112.68,FALSE,TRUE,FALSE,OK - No Reception Issue
O_LW116G44_038,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,dpd,2024-07-22 21:56:29.000000 UTC,€140.53,FALSE,TRUE,FALSE,OK - No Reception Issue
O_72B9TB8R_484,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,kuehne_nagel_first,2024-09-05 08:27:10.000000 UTC,€205.72,FALSE,TRUE,FALSE,OK - No Reception Issue
O_82HYSQ29_025,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,kuehne_nagel_first,2024-08-14 11:36:40.000000 UTC,€495.01,FALSE,TRUE,FALSE,OK - No Reception Issue
O_9DSZA63Z_059,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-06-18 08:07:42.000000 UTC,€251.08,FALSE,TRUE,FALSE,OK - No Reception Issue
O_9SEWW4A3_126,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-03-29 10:22:51.000000 UTC,€400.04,FALSE,TRUE,FALSE,OK - No Reception Issue
O_A7DM18YX_493,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,kuehne_nagel_first,2024-07-26 14:22:05.000000 UTC,€139.68,FALSE,TRUE,FALSE,OK - No Reception Issue
O_AECSBRHS_454,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-04-27 09:09:42.000000 UTC,€141.85,FALSE,TRUE,FALSE,OK - No Reception Issue
O_FME9Z3GH_390,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-03-09 11:19:40.000000 UTC,€277.26,FALSE,TRUE,FALSE,OK - No Reception Issue
O_G66MLGEB_372,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,kuehne_nagel_first,2024-09-09 13:06:45.000000 UTC,"€2,144.60",FALSE,TRUE,FALSE,OK - No Reception Issue
O_GGXK59P7_805,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-05-24 07:28:16.000000 UTC,€334.28,FALSE,TRUE,FALSE,OK - No Reception Issue
O_GPYMBKHG_438,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-05-30 10:18:00.000000 UTC,€184.85,FALSE,TRUE,FALSE,OK - No Reception Issue
O_HEF3RT4E_986,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,kuehne_nagel_first,2024-07-20 15:37:02.000000 UTC,€344.83,FALSE,TRUE,FALSE,OK - No Reception Issue
O_HKQJEJ6S_204,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-07-01 07:55:54.000000 UTC,€286.73,FALSE,TRUE,FALSE,OK - No Reception Issue
O_LF4172B9_246,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-04-05 10:52:22.000000 UTC,€119.01,FALSE,FALSE,FALSE,OK - No Reception Issue
O_MK64MX8D_774,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,kuehne_nagel_first,2024-08-06 14:28:03.000000 UTC,€247.64,FALSE,TRUE,FALSE,OK - No Reception Issue
O_NW83C5G2_982,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,kuehne_nagel_first,2024-08-01 16:03:14.000000 UTC,€244.97,FALSE,TRUE,FALSE,OK - No Reception Issue
O_WR8NGAN3_265,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-05-13 07:10:45.000000 UTC,€538.05,FALSE,FALSE,FALSE,OK - No Reception Issue
O_WTTFGLEH_689,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-07-12 06:36:32.000000 UTC,€163.31,FALSE,TRUE,FALSE,OK - No Reception Issue
O_REK99JPT_024,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,cogepart,2024-05-23 11:17:03.000000 UTC,€355.75,FALSE,TRUE,FALSE,OK - No Reception Issue
O_FR4P9QDE_437,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,cogepart,2024-06-06 11:16:52.000000 UTC,€360.19,TRUE,TRUE,FALSE,OK - No Reception Issue
O_BFE3MSD2_557,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,dpd,2024-07-28 14:08:38.000000 UTC,€110.78,FALSE,TRUE,FALSE,OK - No Reception Issue
O_D8WFV251_588,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,dpd,2024-08-03 13:06:39.000000 UTC,€120.27,FALSE,TRUE,FALSE,OK - No Reception Issue
O_2F1PNTPD_797,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,kuehne_nagel_first,2024-09-11 14:54:53.000000 UTC,€508.93,FALSE,TRUE,FALSE,OK - No Reception Issue
O_3EZ4CT4Q_315,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-06-27 19:44:09.000000 UTC,€327.95,FALSE,TRUE,FALSE,OK - No Reception Issue
O_6RR7Q89W_966,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-04-18 20:05:20.000000 UTC,€141.79,FALSE,TRUE,FALSE,OK - No Reception Issue
O_BR72LGTH_725,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-05-14 12:44:23.000000 UTC,€113.94,FALSE,TRUE,FALSE,OK - No Reception Issue
O_EWAXM76J_687,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-05-04 09:59:17.000000 UTC,€114.57,FALSE,TRUE,FALSE,OK - No Reception Issue
O_GWZF554B_103,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-03-13 16:29:20.000000 UTC,€160.16,FALSE,TRUE,FALSE,OK - No Reception Issue
O_M9AZ31Y5_458,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,kuehne_nagel_first,2024-08-07 15:43:41.000000 UTC,€333.50,FALSE,TRUE,FALSE,OK - No Reception Issue
O_NHFHRLR2_361,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-06-26 15:58:41.000000 UTC,€334.23,FALSE,TRUE,FALSE,OK - No Reception Issue
O_Q9T74WY5_227,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-03-23 14:48:38.000000 UTC,€199.02,FALSE,TRUE,FALSE,OK - No Reception Issue
O_RS5K6K9E_665,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-04-14 16:41:23.000000 UTC,€125.90,FALSE,TRUE,FALSE,OK - No Reception Issue
O_RZYQ652W_273,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-05-12 18:10:52.000000 UTC,€213.12,FALSE,TRUE,FALSE,OK - No Reception Issue
O_VN324TWS_520,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-06-19 09:24:42.000000 UTC,€370.08,FALSE,TRUE,FALSE,OK - No Reception Issue
O_WEZBQJ4A_500,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-07-06 14:39:41.000000 UTC,€487.41,FALSE,TRUE,FALSE,OK - No Reception Issue
O_ZR1A8H4Z_540,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-06-19 08:03:41.000000 UTC,€330.92,FALSE,TRUE,FALSE,OK - No Reception Issue
O_7RD4SRVC_762,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-05-18 16:21:08.000000 UTC,€164.57,FALSE,TRUE,FALSE,OK - No Reception Issue
O_BCJMQHG4_081,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-04-16 20:32:41.000000 UTC,€366.64,FALSE,TRUE,FALSE,OK - No Reception Issue
O_CFWBQMBP_082,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-04-16 13:36:47.000000 UTC,€100.80,FALSE,FALSE,TRUE,Damaged
O_JT5QY9J1_247,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-06-11 13:32:07.000000 UTC,€363.14,FALSE,TRUE,FALSE,OK - No Reception Issue
O_R4ACTLW6_695,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-05-21 13:46:34.000000 UTC,€122.16,FALSE,TRUE,FALSE,OK - No Reception Issue
O_RTG1ZE3Y_380,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-04-09 20:12:01.000000 UTC,€137.97,FALSE,TRUE,FALSE,OK - No Reception Issue
O_Z4C25T5H_227,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-05-28 09:28:49.000000 UTC,€140.53,FALSE,TRUE,FALSE,OK - No Reception Issue
O_H9HPH1BB_738,1ed6b375-615d-6c80-835d-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-07-12 15:30:26.000000 UTC,€128.37,FALSE,TRUE,FALSE,OK - No Reception Issue
O_QCKSQMPP_085,1ed6b380-2f05-6980-a08b-567a60de2e1c,Food & Drinks,cogepart,2024-06-25 07:20:59.000000 UTC,€165.21,FALSE,TRUE,FALSE,OK - No Reception Issue
O_HE7DPV5F_343,1ed6b380-2f05-6980-a08b-567a60de2e1c,Food & Drinks,cogepart,2024-09-22 06:59:58.000000 UTC,€127.38,FALSE,TRUE,FALSE,OK - No Reception Issue
O_K8WFXBV3_210,1ed6b380-2f05-6980-a08b-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-07-08 12:04:35.000000 UTC,€218.38,FALSE,TRUE,FALSE,OK - No Reception Issue
O_Z7XKV79Z_984,1ed6b380-2f05-6980-a08b-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-05-30 08:13:05.000000 UTC,€535.52,FALSE,TRUE,FALSE,OK - No Reception Issue
O_772SDTW6_967,1ed6b380-2f05-6980-a08b-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-09-12 11:44:06.000000 UTC,€319.20,FALSE,TRUE,FALSE,OK - No Reception Issue
O_EJ5XC9SH_274,1ed6b380-2f05-6980-a08b-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-07-03 18:17:28.000000 UTC,€363.98,FALSE,TRUE,FALSE,OK - No Reception Issue
O_NVCM6E5J_852,1ed6b380-2f05-6980-a08b-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-09-20 07:11:11.000000 UTC,€225.60,FALSE,TRUE,TRUE,Damaged
O_RX4N8HT6_303,1ed6b380-2f05-6980-a08b-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-04-03 09:35:29.000000 UTC,€232.94,FALSE,FALSE,FALSE,OK - No Reception Issue
O_2GJ2B1NS_188,1ed6b380-2f05-6980-a08b-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-07-02 11:07:44.000000 UTC,€224.83,FALSE,TRUE,FALSE,OK - No Reception Issue
O_25Y9SD9F_756,1ed6b380-2f05-6980-a08b-567a60de2e1c,Food & Drinks,cogepart,2024-07-30 13:51:58.000000 UTC,€154.32,FALSE,TRUE,TRUE,Wrong
O_96SGYX3Y_318,1ed6b380-2f05-6980-a08b-567a60de2e1c,Food & Drinks,kuehne_nagel_first,2024-08-17 09:15:50.000000 UTC,€164.59,FALSE,TRUE,FALSE,OK - No Reception Issue
O_Q97J3E82_666,1ed6b380-2f05-6980-a08b-567a60de2e1c,Food & Drinks,kuehne_nagel_first,2024-08-22 08:30:45.000000 UTC,€113.94,FALSE,FALSE,FALSE,OK - No Reception Issue
O_CNN4WYWK_028,1ed6b380-2f05-6980-a08b-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-06-09 09:20:17.000000 UTC,€109.44,FALSE,TRUE,TRUE,Defective
O_ZRZNWEGD_997,1ed6b380-2f05-6980-a08b-567a60de2e1c,Food & Drinks,kuehne_nagel_first,2024-09-03 13:16:25.000000 UTC,€110.40,FALSE,TRUE,FALSE,OK - No Reception Issue
O_DFX3QZT1_639,1ed6b380-2f05-6980-a08b-567a60de2e1c,Food & Drinks,cogepart,2024-05-24 08:26:38.000000 UTC,€159.51,FALSE,TRUE,FALSE,OK - No Reception Issue
O_7LC8WN4G_474,1ed6b380-2f05-6980-a08b-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-04-18 13:57:50.000000 UTC,€116.47,FALSE,FALSE,FALSE,OK - No Reception Issue
O_BJYTHJV2_201,1ed6b380-2f05-6980-a08b-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-04-05 08:45:02.000000 UTC,€288.66,FALSE,FALSE,FALSE,OK - No Reception Issue
O_2778KPP5_979,1ed6b380-2f05-6980-a08b-567a60de2e1c,Food & Drinks,cogepart,2024-06-30 12:47:01.000000 UTC,€275.12,FALSE,TRUE,FALSE,OK - No Reception Issue
O_BBZVMP4C_894,1ed6b380-2f05-6980-a08b-567a60de2e1c,Food & Drinks,cogepart,2024-07-15 17:12:59.000000 UTC,€232.94,FALSE,TRUE,FALSE,OK - No Reception Issue
O_1JAE8NHM_238,1ed6b380-2f05-6980-a08b-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-09-21 10:52:53.000000 UTC,€129.00,FALSE,TRUE,TRUE,Wrong
